# Radiation correction v2.4. Params: lat=43.0215, lon=-87.7419, utc_time=2023-06-01 19:34
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1020, 881.79, 21.91, 50.7, 4.64, 157.2
1040, 879.77, 21.90, 50.6, 4.45, 155.1
1060, 877.75, 21.81, 50.7, 4.34, 153.1
1080, 875.74, 21.60, 51.3, 4.15, 153.8
1100, 873.73, 21.48, 51.5, 3.99, 155.1
1120, 871.72, 21.22, 52.0, 3.94, 155.7
1140, 869.72, 21.03, 52.4, 3.94, 154.6
1160, 867.72, 20.91, 52.7, 3.95, 152.4
1180, 865.73, 20.65, 53.0, 4.01, 151.7
1200, 863.73, 20.30, 53.5, 4.04, 152.4
1220, 861.74, 20.08, 54.0, 4.09, 152.6
1240, 859.75, 19.99, 54.1, 4.11, 153.7
1260, 857.77, 19.84, 54.2, 4.13, 155.7
1280, 855.79, 19.66, 54.6, 4.15, 158.9
1300, 853.81, 19.54, 54.9, 4.18, 160.5
1320, 851.84, 19.53, 54.9, 4.22, 161.2
1340, 849.87, 19.43, 54.8, 4.27, 161.0
1360, 847.91, 19.17, 55.0, 4.20, 162.6
1380, 845.94, 18.79, 55.6, 4.15, 166.8
1400, 843.99, 18.64, 56.0, 4.17, 168.9
1420, 842.03, 18.55, 56.0, 4.14, 169.5
1440, 840.08, 18.34, 56.2, 4.15, 171.4
1460, 838.13, 18.12, 56.6, 4.15, 174.0
1480, 836.18, 17.96, 56.7, 4.14, 174.4
1500, 834.24, 17.82, 56.4, 4.17, 172.5
1520, 832.30, 17.70, 56.1, 4.18, 170.0
1540, 830.37, 17.64, 55.9, 4.19, 170.2
1560, 828.43, 17.66, 55.7, 4.21, 169.2
1580, 826.51, 17.70, 55.4, 4.29, 167.8
1600, 824.58, 17.67, 54.9, 4.37, 166.8
1620, 822.66, 17.57, 54.6, 4.45, 167.1
1640, 820.75, 17.47, 54.4, 4.32, 168.1
1660, 818.83, 17.11, 54.7, 4.18, 173.2
1680, 816.92, 16.77, 55.6, 4.00, 175.3
1700, 815.02, 16.62, 56.2, 3.94, 174.0
1720, 813.12, 16.54, 56.4, 3.93, 173.0
1740, 811.22, 16.31, 56.5, 3.93, 173.7
1760, 809.32, 16.11, 56.8, 3.86, 174.6
1780, 807.43, 15.99, 57.0, 3.79, 177.4
1800, 805.54, 15.93, 56.9, 3.73, 179.7
1820, 803.65, 15.86, 56.9, 3.71, 178.3
1840, 801.77, 15.76, 57.1, 3.78, 177.8
1860, 799.89, 15.55, 57.7, 3.80, 176.7
1880, 798.02, 15.28, 58.5, 3.85, 175.7
1900, 796.14, 14.99, 59.6, 3.84, 170.1
1920, 794.27, 14.79, 60.7, 3.83, 169.4
1940, 792.41, 14.70, 61.4, 3.72, 170.4
1960, 790.54, 14.57, 61.6, 3.69, 170.6
1980, 788.68, 14.39, 61.5, 3.54, 168.5
2000, 786.83, 14.16, 60.7, 3.47, 168.7
2020, 784.97, 13.95, 59.7, 3.37, 166.4
2040, 783.12, 13.87, 58.8, 3.29, 166.3
2060, 781.28, 13.76, 57.4, 3.14, 167.4
2080, 779.43, 13.72, 56.7, 3.02, 168.0
2100, 777.59, 13.73, 56.1, 2.92, 170.6
2120, 775.76, 13.68, 55.9, 3.00, 175.7
2140, 773.93, 13.56, 55.8, 3.15, 179.2
2160, 772.10, 13.44, 54.2, 3.23, 182.6
2180, 770.28, 13.36, 52.4, 3.27, 185.7
2200, 768.45, 13.20, 51.2, 3.18, 186.1
2220, 766.64, 13.03, 50.3, 2.95, 181.5
2240, 764.82, 12.97, 49.4, 2.66, 184.1
2260, 763.01, 12.90, 48.5, 2.56, 187.5
2280, 761.20, 12.76, 48.4, 2.46, 189.4
2300, 759.40, 12.47, 48.6, 2.46, 194.2
2320, 757.60, 12.25, 49.0, 2.57, 202.4
2340, 755.80, 12.23, 49.1, 2.69, 203.1
2360, 754.01, 12.27, 48.7, 2.83, 200.9
2380, 752.22, 12.24, 48.5, 2.99, 198.7
2400, 750.43, 12.07, 49.0, 3.12, 197.4
2420, 748.65, 11.95, 49.5, 3.10, 193.7
2440, 746.87, 11.74, 50.3, 2.96, 192.1
2460, 745.09, 11.38, 51.5, 2.79, 192.6
2480, 743.31, 11.08, 53.0, 2.60, 195.5
2500, 741.54, 10.75, 54.7, 2.39, 196.8
2520, 739.77, 10.59, 56.3, 2.23, 193.7
2540, 738.01, 10.60, 56.9, 2.05, 193.6
2560, 736.25, 10.65, 56.6, 1.90, 191.2
2580, 734.49, 10.58, 55.9, 1.79, 191.2
2600, 732.74, 10.36, 55.8, 1.72, 191.7
2620, 730.98, 10.07, 56.5, 1.71, 192.5
2640, 729.24, 9.82, 57.2, 1.43, 189.7
2660, 727.49, 9.72, 57.5, 1.10, 193.5
2680, 725.75, 9.65, 57.2, 0.69, 202.7
2700, 724.01, 9.67, 56.3, 0.28, 212.7
2720, 722.28, 9.63, 54.6, 0.12, 216.2
2740, 720.54, 9.44, 53.6, 0.12, 216.2
2760, 718.82, 9.21, 53.9, 0.21, 211.1
2780, 717.09, 8.99, 55.2, 0.24, 190.9
2800, 715.37, 8.80, 56.5, 0.25, 164.1
2820, 713.65, 8.71, 56.8, 0.23, 148.2
2840, 711.93, 8.56, 57.0, 0.17, 142.1
2860, 710.22, 8.31, 57.0, 0.08, 142.1
2880, 708.51, 8.14, 56.9, 0.08, 142.1
2900, 706.81, 8.13, 56.6, 0.07, 142.1
2920, 705.10, 8.07, 56.5, 0.16, 142.1
2940, 703.40, 7.86, 56.6, 0.32, 131.4
2960, 701.71, 7.67, 57.0, 0.50, 134.0
2980, 700.01, 7.67, 56.9, 0.72, 165.2
3000, 698.32, 7.70, 56.3, 0.81, 229.6
3020, 696.64, 7.57, 55.6, 0.90, 295.7
3040, 694.95, 7.23, 55.8, 0.90, 302.7
3060, 693.27, 6.86, 56.8, 1.02, 306.2
3080, 691.60, 6.67, 57.5, 1.05, 309.8
3100, 689.92, 6.59, 57.9, 1.12, 308.5
3120, 688.25, 6.66, 57.8, 1.08, 291.3
3140, 686.59, 6.70, 57.3, 1.03, 281.8
3160, 684.92, 6.51, 56.1, 1.03, 322.2
3180, 683.26, 6.47, 55.4, 0.96, 345.1
3200, 681.61, 6.38, 54.7, 0.89, 331.4
3220, 679.95, 6.10, 54.3, 0.99, 326.4
3240, 678.30, 5.83, 54.4, 1.01, 327.8
3260, 676.65, 5.64, 54.6, 1.09, 326.4
3280, 675.01, 5.51, 54.7, 1.24, 321.6
3300, 673.36, 5.43, 54.6, 1.41, 315.3
3320, 671.73, 5.27, 54.2, 1.41, 316.6
3340, 670.09, 5.18, 53.6, 1.52, 314.1
3360, 668.46, 5.09, 52.7, 1.56, 318.2
3380, 666.83, 4.96, 52.2, 1.70, 323.0
3400, 665.20, 4.76, 52.6, 1.76, 327.7
3420, 663.58, 4.59, 53.2, 1.88, 329.2
3440, 661.96, 4.48, 53.9, 1.89, 330.3
3460, 660.35, 4.35, 54.5, 1.95, 327.5
3480, 658.73, 4.33, 55.1, 1.88, 323.7
3500, 657.12, 4.30, 55.4, 1.73, 316.6
3520, 655.52, 4.25, 55.4, 1.51, 300.6
3540, 653.92, 4.07, 55.0, 1.33, 301.2
3560, 652.32, 3.90, 54.4, 1.20, 300.8
3580, 650.72, 3.66, 53.5, 1.19, 295.1
3600, 649.13, 3.44, 52.4, 1.21, 276.2
3620, 647.53, 3.34, 50.9, 1.23, 268.7
3640, 645.94, 3.26, 49.1, 1.21, 270.5
3660, 644.36, 3.07, 45.6, 1.15, 282.0
3680, 642.78, 2.97, 41.2, 1.07, 279.9
3700, 641.20, 2.98, 38.4, 1.05, 266.0
3720, 639.62, 2.89, 36.7, 1.05, 269.2
3740, 638.05, 2.68, 37.3, 1.13, 310.2
3760, 636.48, 2.61, 37.8, 1.13, 343.0
3780, 634.91, 2.64, 37.0, 1.20, 17.4
3800, 633.35, 2.77, 33.8, 1.28, 29.1
3820, 631.80, 2.97, 29.8, 1.46, 39.3
3840, 630.25, 3.09, 26.6, 1.59, 50.6
3860, 628.70, 3.11, 23.8, 1.82, 58.3
3880, 627.15, 2.75, 21.9, 2.16, 65.9
3900, 625.61, 2.24, 20.9, 2.38, 70.0
3920, 624.07, 2.07, 20.9, 2.76, 70.0
3940, 622.53, 1.75, 20.8, 2.91, 71.7
3960, 620.99, 1.45, 20.9, 2.95, 71.8
3980, 619.45, 1.40, 20.9, 3.04, 72.5
4000, 617.92, 1.42, 20.8, 3.10, 76.2
4020, 616.39, 1.34, 20.6, 3.13, 79.6
4040, 614.87, 1.14, 20.6, 3.25, 82.8
4060, 613.34, 1.10, 20.6, 3.44, 84.5
4080, 611.82, 1.05, 20.5, 3.45, 84.9
4100, 610.31, 0.92, 20.3, 3.53, 85.7
4120, 608.79, 0.69, 20.1, 3.55, 89.8
4140, 607.28, 0.45, 19.8, 3.55, 90.5
4160, 605.78, 0.19, 19.7, 3.55, 92.4
4180, 604.27, 0.05, 19.5, 3.80, 96.8
4200, 602.77, -0.09, 19.4, 4.06, 97.5
4220, 601.27, -0.03, 19.4, 4.29, 96.4
4240, 599.78, -0.03, 19.3, 4.41, 94.5
4260, 598.29, -0.13, 18.7, 4.40, 92.9
4280, 596.80, -0.33, 17.6, 4.28, 90.0
4300, 595.32, -0.48, 16.1, 4.09, 91.1
4320, 593.83, -0.57, 14.7, 3.97, 95.5
4340, 592.35, -0.65, 14.0, 3.90, 100.2
4360, 590.87, -0.74, 14.1, 3.98, 103.2
4380, 589.40, -0.65, 15.4, 4.11, 113.2
4400, 587.93, -0.60, 16.7, 4.29, 118.6
4420, 586.47, -0.93, 17.8, 4.59, 120.8
4440, 585.00, -1.33, 19.1, 4.93, 124.1
4460, 583.54, -1.26, 19.6, 5.11, 129.7
4480, 582.08, -1.20, 19.8, 5.25, 129.7
4500, 580.63, -1.23, 19.8, 5.38, 128.0
4520, 579.18, -1.42, 19.7, 5.61, 124.5
4540, 577.73, -1.77, 19.9, 5.79, 123.9
4560, 576.29, -2.05, 20.2, 5.99, 122.8
4580, 574.84, -2.13, 20.4, 5.96, 121.0
4600, 573.40, -2.04, 20.4, 5.76, 116.1
4620, 571.97, -2.03, 20.1, 5.35, 113.3
4640, 570.54, -2.12, 19.4, 5.08, 108.3
4660, 569.11, -2.22, 18.5, 4.81, 104.8
4680, 567.68, -2.14, 17.2, 4.71, 104.0
4700, 566.26, -1.99, 16.1, 4.61, 107.1
4720, 564.85, -1.88, 15.3, 4.54, 110.8
4740, 563.43, -2.00, 14.8, 4.43, 114.8
4760, 562.02, -2.40, 14.8, 4.32, 115.2
4780, 560.61, -2.78, 15.0, 4.25, 114.7
