# Radiation correction v2.4. Params: lat=43.0253, lon=-87.8331, utc_time=2024-05-23 17:57
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
3140, 676.30, 1.78, 16.3, 15.95, 274.7
3160, 674.63, 1.67, 14.8, 15.99, 273.4
3180, 672.96, 1.61, 14.0, 15.98, 272.8
3200, 671.30, 1.33, 13.4, 15.98, 271.9
3220, 669.64, 1.05, 13.1, 16.05, 271.5
3240, 667.98, 0.80, 12.9, 16.16, 271.2
3260, 666.32, 0.85, 12.0, 16.17, 271.1
3280, 664.67, 0.88, 11.1, 16.19, 270.8
3300, 663.02, 0.81, 10.7, 16.18, 270.6
3320, 661.38, 0.62, 10.8, 16.13, 270.6
3340, 659.74, 0.43, 11.1, 16.10, 270.8
3360, 658.10, 0.34, 11.2, 16.05, 271.1
3380, 656.46, 0.28, 11.2, 15.93, 271.2
3400, 654.83, 0.18, 11.0, 15.79, 271.1
3420, 653.20, 0.03, 10.7, 15.62, 270.6
3440, 651.58, 0.00, 10.3, 15.37, 270.0
3460, 649.96, -0.04, 9.8, 15.23, 269.7
3480, 648.34, -0.11, 9.5, 15.14, 269.2
3500, 646.73, -0.18, 9.1, 15.02, 267.8
3520, 645.12, -0.13, 8.2, 14.96, 265.9
3540, 643.51, -0.12, 7.4, 14.96, 265.0
3560, 641.91, -0.21, 6.9, 14.98, 264.6
3580, 640.31, -0.39, 6.6, 14.97, 263.8
3600, 638.72, -0.64, 6.3, 14.94, 263.3
3620, 637.12, -0.78, 6.2, 14.88, 262.7
3640, 635.53, -0.91, 6.1, 14.81, 261.8
3660, 633.95, -1.09, 6.1, 14.78, 260.9
3680, 632.36, -1.34, 6.0, 14.79, 260.0
3700, 630.78, -1.45, 6.0, 14.75, 259.4
3720, 629.21, -1.57, 6.0, 14.67, 259.0
3740, 627.63, -1.74, 6.0, 14.59, 259.1
3760, 626.06, -1.86, 6.1, 14.59, 259.0
3780, 624.50, -1.94, 6.1, 14.77, 259.3
3800, 622.93, -1.99, 6.1, 15.10, 259.2
3820, 621.37, -2.06, 5.9, 15.49, 259.1
3840, 619.81, -1.97, 5.9, 15.75, 258.3
3860, 618.26, -1.87, 5.9, 15.90, 257.9
3880, 616.71, -2.00, 6.1, 15.96, 257.7
3900, 615.16, -2.26, 6.4, 15.93, 258.5
3920, 613.62, -2.36, 6.7, 15.95, 258.6
3940, 612.08, -2.52, 7.3, 16.02, 258.4
3960, 610.54, -2.68, 8.1, 16.07, 257.6
3980, 609.01, -2.80, 8.8, 16.09, 256.9
4000, 607.48, -2.93, 9.5, 16.08, 255.8
4020, 605.95, -3.04, 10.0, 16.06, 254.2
4040, 604.42, -3.11, 10.8, 16.17, 253.1
4060, 602.90, -3.24, 13.2, 16.23, 253.6
4080, 601.38, -3.41, 16.5, 16.26, 254.8
4100, 599.87, -3.53, 19.9, 16.28, 256.2
4120, 598.36, -3.60, 22.0, 16.26, 257.1
4140, 596.85, -3.66, 23.0, 16.20, 257.2
4160, 595.34, -3.79, 23.5, 16.28, 256.2
4180, 593.84, -3.87, 23.6, 16.44, 255.6
4200, 592.34, -3.91, 23.6, 16.61, 255.3
4220, 590.85, -4.03, 23.5, 16.77, 255.1
4240, 589.36, -4.15, 23.3, 16.89, 254.5
4260, 587.87, -4.34, 23.1, 16.94, 253.6
4280, 586.38, -4.59, 23.1, 16.99, 252.5
4300, 584.90, -4.71, 23.2, 16.92, 252.0
4320, 583.42, -4.78, 23.2, 16.94, 251.8
4340, 581.94, -4.87, 23.2, 16.91, 251.9
4360, 580.47, -5.12, 23.2, 16.95, 252.0
4380, 579.00, -5.35, 23.4, 16.99, 252.3
4400, 577.53, -5.55, 23.6, 17.02, 252.6
4420, 576.06, -5.73, 23.9, 16.99, 253.2
4440, 574.60, -5.87, 24.0, 16.94, 253.8
4460, 573.14, -6.00, 24.1, 16.87, 253.6
4480, 571.68, -6.12, 24.2, 16.77, 253.4
4500, 570.23, -6.27, 24.3, 16.74, 253.5
4520, 568.78, -6.46, 24.4, 16.67, 254.3
4540, 567.33, -6.69, 24.6, 16.52, 254.7
4560, 565.88, -6.83, 24.8, 16.39, 254.9
4580, 564.44, -6.89, 25.0, 16.28, 254.7
4600, 563.00, -6.95, 25.1, 16.13, 254.3
4620, 561.56, -7.08, 25.2, 15.99, 254.9
4640, 560.12, -7.27, 25.4, 15.90, 255.8
4660, 558.69, -7.42, 25.6, 15.82, 256.8
4680, 557.26, -7.57, 25.8, 15.80, 256.8
4700, 555.84, -7.77, 26.0, 15.78, 257.0
4720, 554.42, -8.05, 26.3, 15.74, 257.5
4740, 553.00, -8.19, 26.6, 15.69, 258.1
4760, 551.58, -8.29, 26.8, 15.63, 258.5
