# Radiation correction v2.4. Params: lat=43.0270, lon=-87.8061, utc_time=2024-05-23 17:00
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
2040, 774.65, 5.65, 66.2, 7.49, 256.8
2060, 772.77, 5.47, 66.6, 7.41, 256.9
2080, 770.89, 5.27, 66.3, 7.33, 258.3
2100, 769.01, 5.11, 65.5, 7.23, 261.0
2120, 767.14, 5.01, 64.1, 7.13, 264.5
2140, 765.27, 4.93, 62.5, 7.03, 264.4
2160, 763.40, 4.80, 61.6, 7.03, 264.9
2180, 761.54, 4.58, 61.4, 7.10, 267.6
2200, 759.68, 4.37, 61.7, 7.18, 271.4
2220, 757.83, 4.19, 62.3, 7.24, 273.1
2240, 755.97, 3.93, 62.9, 7.38, 273.9
2260, 754.12, 3.66, 63.2, 7.56, 275.2
2280, 752.28, 3.45, 63.5, 7.83, 276.2
2300, 750.43, 3.30, 63.7, 8.31, 276.0
2320, 748.59, 3.14, 63.7, 8.75, 273.9
2340, 746.76, 2.99, 64.0, 9.02, 272.2
2360, 744.92, 2.88, 63.5, 9.13, 272.1
2380, 743.09, 2.75, 61.6, 9.21, 273.3
2400, 741.27, 2.54, 59.2, 9.13, 275.2
2420, 739.44, 2.32, 58.0, 9.07, 277.6
2440, 737.62, 2.23, 57.5, 8.85, 279.8
2460, 735.81, 2.21, 55.6, 8.67, 281.4
2480, 733.99, 2.09, 54.5, 8.54, 281.4
2500, 732.18, 1.89, 55.3, 8.57, 280.2
2520, 730.38, 1.61, 56.5, 8.61, 279.7
2540, 728.58, 1.45, 57.4, 8.72, 280.9
2560, 726.78, 1.35, 58.1, 8.83, 281.0
2580, 724.98, 1.18, 58.8, 8.92, 280.8
2600, 723.19, 0.98, 59.4, 8.99, 281.9
2620, 721.40, 0.80, 59.6, 9.09, 283.4
2640, 719.61, 0.64, 59.1, 9.13, 283.9
2660, 717.83, 0.52, 57.9, 9.19, 283.9
2680, 716.05, 0.43, 56.2, 9.28, 283.9
2700, 714.27, 0.29, 54.3, 9.35, 283.8
2720, 712.50, 0.12, 52.6, 9.39, 283.8
2740, 710.73, -0.04, 51.1, 9.48, 283.8
2760, 708.97, -0.10, 50.1, 9.61, 282.9
2780, 707.21, -0.12, 49.9, 9.81, 281.9
2800, 705.45, -0.02, 50.6, 10.03, 281.1
2820, 703.70, 0.12, 50.8, 10.33, 280.3
2840, 701.95, 0.20, 49.9, 10.54, 279.1
2860, 700.21, 0.18, 48.7, 10.69, 278.8
2880, 698.48, 0.17, 46.8, 10.82, 278.7
2900, 696.74, 0.21, 44.5, 10.87, 278.7
2920, 695.02, 0.22, 42.7, 10.92, 278.1
2940, 693.29, 0.15, 41.2, 11.00, 277.4
2960, 691.57, 0.10, 40.2, 11.25, 277.4
2980, 689.86, 0.04, 39.3, 11.65, 277.4
3000, 688.15, -0.02, 38.1, 12.13, 277.4
3020, 686.44, -0.02, 36.4, 12.83, 277.7
3040, 684.74, 0.16, 34.0, 13.57, 278.0
3060, 683.04, 0.33, 31.6, 14.21, 278.1
3080, 681.34, 0.40, 29.3, 14.84, 278.8
3100, 679.65, 0.40, 27.0, 15.50, 280.0
3120, 677.97, 0.47, 24.7, 15.98, 280.6
3140, 676.29, 0.53, 22.7, 16.29, 280.7
3160, 674.61, 0.54, 21.4, 16.32, 280.7
3180, 672.94, 0.62, 19.8, 16.18, 280.2
3200, 671.27, 0.70, 17.0, 16.01, 278.7
3220, 669.60, 0.73, 14.2, 15.81, 276.8
3240, 667.94, 0.76, 12.9, 15.64, 275.7
3260, 666.28, 0.79, 11.9, 15.52, 274.7
3280, 664.63, 0.79, 10.7, 15.33, 273.8
3300, 662.98, 0.86, 9.4, 15.09, 273.2
3320, 661.34, 0.94, 8.6, 14.88, 272.7
3340, 659.66, 0.93, 8.6, 14.70, 272.1
3360, 658.02, 0.79, 8.9, 14.51, 271.3
3380, 656.39, 0.55, 9.1, 14.45, 270.6
3400, 654.76, 0.34, 9.3, 14.32, 270.0
3420, 653.13, 0.11, 9.4, 14.27, 269.9
3440, 651.51, -0.12, 9.5, 14.31, 269.7
3460, 649.89, -0.34, 9.7, 14.42, 269.4
3480, 648.27, -0.45, 9.8, 14.56, 269.4
3500, 646.65, -0.57, 9.7, 14.71, 269.2
3520, 645.04, -0.73, 9.6, 14.84, 269.1
3540, 643.43, -0.91, 9.5, 14.94, 269.0
3560, 641.83, -1.01, 9.4, 15.00, 269.2
3580, 640.22, -1.12, 9.4, 15.04, 269.2
3600, 638.62, -1.28, 9.5, 15.10, 269.2
3620, 637.03, -1.45, 9.5, 15.19, 269.2
3640, 635.43, -1.57, 9.6, 15.31, 269.4
3660, 633.85, -1.65, 9.6, 15.43, 269.3
3680, 632.26, -1.76, 9.4, 15.67, 268.9
3700, 630.68, -1.89, 9.2, 15.68, 268.7
3720, 629.10, -2.04, 9.1, 15.57, 268.8
3740, 627.52, -2.25, 8.9, 15.42, 268.7
3760, 625.95, -2.45, 8.7, 15.26, 268.7
3780, 624.37, -2.54, 8.5, 15.00, 268.5
3800, 622.81, -2.53, 8.0, 14.86, 267.9
3820, 621.24, -2.50, 7.1, 14.72, 266.8
3840, 619.68, -2.55, 6.3, 14.60, 265.6
3860, 618.12, -2.69, 5.7, 14.46, 264.7
3880, 616.57, -2.91, 5.3, 14.34, 263.9
3900, 615.02, -3.08, 5.2, 14.13, 263.1
3920, 613.47, -3.18, 5.0, 14.06, 261.8
3940, 611.93, -3.25, 5.0, 14.03, 259.7
3960, 610.39, -3.27, 5.1, 14.12, 257.3
3980, 608.85, -3.24, 5.4, 14.31, 255.5
4000, 607.32, -3.21, 5.7, 14.54, 253.9
4020, 605.79, -3.35, 5.9, 14.71, 253.1
4040, 604.27, -3.57, 6.0, 14.87, 252.5
4060, 602.74, -3.70, 6.3, 15.04, 252.5
4080, 601.22, -3.73, 7.0, 15.06, 252.6
4100, 599.71, -3.78, 7.8, 15.07, 252.9
4120, 598.20, -3.89, 8.8, 14.94, 252.7
4140, 596.69, -4.02, 9.7, 14.80, 252.4
4160, 595.18, -4.14, 10.4, 14.62, 252.4
4180, 593.68, -4.25, 11.0, 14.59, 252.5
4200, 592.18, -4.42, 12.0, 14.60, 252.0
4220, 590.68, -4.68, 13.4, 14.67, 251.3
4240, 589.18, -4.95, 15.1, 14.77, 250.7
4260, 587.69, -5.17, 16.6, 14.88, 250.3
4280, 586.20, -5.36, 17.9, 14.95, 250.4
4300, 584.72, -5.55, 18.9, 14.93, 251.3
4320, 583.23, -5.66, 20.0, 14.96, 252.5
4340, 581.75, -5.75, 21.1, 14.91, 253.6
4360, 580.27, -5.81, 21.9, 14.87, 255.1
4380, 578.80, -5.94, 22.5, 14.85, 256.5
4400, 577.33, -6.02, 22.9, 14.85, 256.5
4420, 575.86, -6.06, 23.0, 14.92, 255.7
4440, 574.40, -6.15, 22.9, 15.12, 254.5
4460, 572.94, -6.26, 22.8, 15.29, 253.4
4480, 571.48, -6.25, 22.4, 15.41, 252.6
4500, 570.02, -6.24, 22.1, 15.50, 252.7
4520, 568.57, -6.31, 21.8, 15.46, 253.1
4540, 567.12, -6.48, 21.8, 15.43, 253.5
4560, 565.68, -6.67, 22.1, 15.45, 253.9
4580, 564.24, -6.84, 22.5, 15.50, 254.3
4600, 562.80, -7.01, 23.1, 15.50, 254.9
4620, 561.36, -7.17, 23.8, 15.45, 255.7
4640, 559.93, -7.32, 24.4, 15.35, 256.4
4660, 558.50, -7.48, 24.9, 15.25, 257.1
4680, 557.07, -7.62, 25.4, 15.14, 257.6
4700, 555.65, -7.76, 25.8, 14.96, 258.1
4720, 554.22, -7.97, 26.2, 14.76, 258.7
4740, 552.80, -8.16, 27.0, 14.54, 258.9
4760, 551.39, -8.27, 28.0, 14.36, 258.7
4780, 549.98, -8.32, 28.9, 14.22, 259.0
