# Radiation correction v2.4. Params: lat=43.0260, lon=-87.6885, utc_time=2024-05-08 16:03
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1840, 787.47, 8.73, 31.9, 12.31, 298.7
1860, 785.58, 8.65, 31.7, 12.39, 299.4
1880, 783.68, 8.46, 31.8, 12.41, 300.1
1900, 781.80, 8.22, 32.0, 12.43, 300.5
1920, 779.91, 8.04, 32.3, 12.44, 300.0
1940, 778.03, 7.87, 32.5, 12.47, 299.7
1960, 776.15, 7.70, 32.7, 12.53, 299.8
1980, 774.27, 7.48, 32.9, 12.54, 300.1
2000, 772.40, 7.24, 33.3, 12.53, 301.0
2020, 770.53, 7.10, 33.6, 12.48, 301.0
2040, 768.66, 6.92, 33.8, 12.52, 300.8
2060, 766.80, 6.74, 34.0, 12.47, 300.5
2080, 764.94, 6.52, 34.4, 12.50, 300.7
2100, 763.09, 6.38, 34.6, 12.48, 300.4
2120, 761.23, 6.23, 34.9, 12.62, 299.9
2140, 759.38, 6.07, 35.1, 12.76, 299.9
2160, 757.54, 5.79, 35.6, 13.03, 299.9
2180, 755.69, 5.58, 36.2, 13.19, 299.4
2200, 753.85, 5.47, 36.6, 13.36, 299.0
2220, 752.02, 5.40, 36.7, 13.49, 298.7
2240, 750.19, 5.27, 36.6, 13.67, 298.7
2260, 748.36, 5.13, 36.5, 13.88, 299.4
2280, 746.53, 4.97, 36.4, 14.08, 300.3
2300, 744.71, 4.86, 36.2, 14.28, 301.1
2320, 742.89, 4.71, 35.9, 14.40, 301.6
2340, 741.08, 4.52, 35.8, 14.52, 302.0
2360, 739.27, 4.28, 35.9, 14.58, 302.2
2380, 737.46, 4.12, 36.0, 14.64, 302.8
2400, 735.65, 4.05, 36.0, 14.65, 303.5
2420, 733.85, 3.96, 35.8, 14.74, 304.1
2440, 732.05, 3.85, 35.5, 14.84, 304.3
2460, 730.26, 3.73, 35.1, 14.99, 304.4
2480, 728.47, 3.61, 34.7, 15.09, 304.3
2500, 726.68, 3.45, 34.6, 15.18, 304.0
2520, 724.90, 3.31, 34.5, 15.24, 303.7
2540, 723.12, 3.21, 34.4, 15.23, 302.9
2560, 721.35, 3.03, 33.9, 15.22, 301.5
2580, 719.57, 2.84, 32.9, 15.27, 300.5
2600, 717.80, 2.68, 31.4, 15.42, 299.6
2620, 716.04, 2.62, 30.0, 15.61, 299.4
2640, 714.27, 2.58, 29.0, 15.95, 299.2
2660, 712.51, 2.53, 28.5, 16.29, 299.3
2680, 710.76, 2.45, 28.8, 16.58, 299.2
2700, 709.01, 2.32, 29.4, 16.77, 298.7
2720, 707.26, 2.09, 30.1, 16.93, 297.9
2740, 705.51, 1.86, 31.0, 17.03, 296.8
2760, 703.77, 1.66, 32.8, 17.02, 295.4
2780, 702.03, 1.51, 34.2, 17.05, 294.2
2800, 700.30, 1.39, 34.9, 17.01, 293.0
2820, 698.57, 1.30, 35.4, 16.99, 291.5
2840, 696.84, 1.21, 35.7, 17.02, 290.0
2860, 695.12, 1.09, 35.9, 17.12, 289.1
2880, 693.40, 0.90, 36.2, 17.19, 288.2
2900, 691.68, 0.73, 36.6, 17.36, 287.6
2920, 689.97, 0.54, 37.1, 17.57, 286.5
2940, 688.25, 0.41, 37.5, 17.78, 284.7
2960, 686.55, 0.36, 37.6, 18.06, 283.1
2980, 684.84, 0.34, 37.5, 18.21, 282.2
3000, 683.14, 0.24, 37.4, 18.32, 281.3
3020, 681.45, 0.12, 37.5, 18.43, 280.7
3040, 679.75, -0.01, 37.6, 18.61, 279.5
3060, 678.06, -0.15, 37.8, 18.86, 277.9
3080, 676.38, -0.28, 38.1, 19.29, 276.2
3100, 674.70, -0.39, 38.4, 19.62, 275.2
3120, 673.02, -0.46, 38.7, 19.85, 274.7
3140, 671.34, -0.52, 38.9, 20.02, 274.2
3160, 669.67, -0.62, 39.4, 20.51, 273.1
3180, 668.00, -0.73, 39.9, 21.04, 271.9
3200, 666.34, -0.83, 40.4, 21.57, 270.7
3220, 664.68, -0.94, 40.9, 22.10, 269.5
3240, 663.02, -1.04, 41.4, 22.60, 268.3
3260, 661.37, -1.12, 41.9, 22.65, 268.2
3280, 659.72, -1.20, 42.5, 22.70, 268.2
3300, 658.08, -1.27, 43.0, 22.74, 268.1
3320, 656.43, -1.35, 43.5, 22.79, 268.0
3340, 654.80, -1.43, 44.0, 22.84, 267.9
3360, 653.16, -1.50, 44.5, 22.89, 267.9
3380, 651.53, -1.58, 45.0, 22.93, 267.8
3400, 649.90, -1.66, 45.5, 22.98, 267.7
3420, 648.28, -1.73, 46.1, 23.03, 267.7
3440, 646.66, -1.81, 46.6, 23.08, 267.6
3460, 645.04, -1.94, 47.1, 23.17, 265.4
3480, 643.43, -2.07, 47.6, 23.26, 264.9
3500, 641.82, -2.17, 48.2, 23.39, 264.6
3520, 640.21, -2.26, 48.7, 23.45, 264.4
3540, 638.61, -2.35, 49.2, 23.51, 264.1
3560, 637.01, -2.45, 49.6, 23.62, 263.9
3580, 635.42, -2.53, 49.7, 23.75, 264.3
3600, 633.82, -2.59, 49.7, 23.84, 264.7
3620, 632.23, -2.68, 49.7, 23.97, 265.4
3640, 630.65, -2.83, 49.6, 23.75, 265.3
3660, 629.06, -2.95, 49.4, 23.41, 265.1
3680, 627.48, -3.07, 49.3, 23.02, 264.6
3700, 625.91, -3.19, 49.2, 22.59, 264.2
3720, 624.33, -3.31, 49.0, 22.23, 263.9
3740, 622.76, -3.43, 48.9, 21.86, 263.5
3760, 621.20, -3.54, 48.5, 21.48, 263.2
3780, 619.64, -3.64, 47.5, 21.22, 263.3
3800, 618.08, -3.72, 46.0, 21.07, 263.6
3820, 616.52, -3.76, 44.4, 20.87, 263.8
3840, 614.96, -3.93, 41.6, 20.58, 264.3
3860, 613.41, -4.17, 38.8, 20.34, 265.0
3880, 611.87, -4.26, 37.4, 20.15, 265.2
3900, 610.32, -4.33, 35.6, 20.09, 265.0
3920, 608.78, -4.44, 34.6, 20.00, 264.6
3940, 607.24, -4.52, 35.0, 19.91, 264.4
3960, 605.71, -4.52, 35.5, 19.83, 264.6
3980, 604.18, -4.50, 35.0, 19.73, 264.6
4000, 602.65, -4.54, 33.3, 19.65, 264.6
4020, 601.12, -4.65, 32.0, 19.65, 264.6
4040, 599.60, -4.78, 31.7, 19.73, 264.8
4060, 598.09, -4.96, 32.2, 19.87, 264.9
4080, 596.57, -5.13, 34.1, 19.95, 264.9
4100, 595.06, -5.24, 36.3, 19.99, 264.9
4120, 593.55, -5.35, 37.6, 19.98, 265.6
4140, 592.05, -5.45, 38.2, 19.95, 266.7
4160, 590.54, -5.63, 38.8, 19.91, 267.9
4180, 589.04, -5.87, 40.1, 19.96, 268.7
4200, 587.55, -6.11, 41.4, 20.01, 269.2
4220, 586.05, -6.38, 42.5, 20.05, 269.6
4240, 584.56, -6.64, 43.8, 20.11, 270.1
4260, 583.07, -6.80, 45.2, 20.20, 270.8
4280, 581.59, -6.89, 46.5, 20.26, 271.4
4300, 580.10, -7.03, 48.4, 20.33, 271.8
4320, 578.62, -7.22, 50.0, 20.42, 272.0
4340, 577.15, -7.44, 51.2, 20.50, 272.5
4360, 575.67, -7.71, 52.7, 20.58, 273.6
4380, 574.20, -7.79, 53.5, 20.72, 274.4
4400, 572.73, -7.77, 53.8, 20.79, 275.3
4420, 571.26, -7.78, 53.6, 20.83, 275.9
4440, 569.80, -7.93, 53.7, 20.89, 276.1
4460, 568.34, -8.08, 54.3, 20.90, 276.4
4480, 566.89, -8.10, 54.9, 20.84, 276.9
4500, 565.44, -8.01, 54.1, 20.80, 278.0
4520, 563.99, -7.95, 52.6, 20.73, 278.5
4540, 562.55, -8.01, 51.3, 20.60, 278.3
4560, 561.11, -8.07, 49.9, 20.54, 278.2
4580, 559.67, -8.05, 49.1, 20.37, 279.0
4600, 558.24, -8.03, 47.5, 20.24, 280.4
4620, 556.81, -7.99, 45.7, 20.22, 281.6
4640, 555.39, -7.92, 44.0, 20.59, 281.8
4660, 553.97, -7.90, 41.2, 21.12, 281.5
