# Radiation correction v2.4. Params: lat=43.1309, lon=-87.6140, utc_time=2023-09-14 19:38
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1720, 816.27, 7.91, 12.7, 5.15, 311.7
1740, 814.30, 7.84, 11.7, 4.96, 311.9
1760, 812.33, 7.78, 11.2, 4.78, 311.1
1780, 810.36, 7.72, 10.8, 4.67, 307.2
1800, 808.40, 7.66, 10.4, 4.74, 305.2
1820, 806.45, 7.62, 10.1, 4.92, 306.5
1840, 804.50, 7.54, 9.8, 5.16, 309.7
1860, 802.55, 7.45, 9.6, 5.47, 311.2
1880, 800.61, 7.37, 9.6, 5.65, 310.6
1900, 798.67, 7.30, 9.8, 5.78, 309.7
1920, 796.73, 7.19, 10.1, 5.82, 309.9
1940, 794.80, 7.10, 10.7, 5.84, 311.3
1960, 792.88, 7.01, 11.6, 5.85, 314.6
1980, 790.96, 6.88, 13.0, 5.88, 318.7
2000, 789.04, 6.76, 14.3, 5.83, 323.2
2020, 787.12, 6.71, 15.2, 5.68, 326.6
2040, 785.21, 6.68, 16.2, 5.46, 327.1
2060, 783.31, 6.56, 16.9, 5.20, 325.2
2080, 781.41, 6.42, 17.4, 5.02, 323.3
2100, 779.51, 6.31, 17.7, 4.92, 322.1
2120, 777.62, 6.24, 17.7, 4.79, 323.1
2140, 775.73, 6.17, 17.2, 4.66, 325.5
2160, 773.85, 6.18, 16.4, 4.53, 326.8
2180, 771.97, 6.21, 15.9, 4.48, 326.9
2200, 770.10, 6.21, 15.6, 4.53, 326.4
2220, 768.23, 6.23, 15.3, 4.67, 325.6
2240, 766.36, 6.29, 14.7, 4.82, 326.8
2260, 764.50, 6.32, 14.0, 4.95, 329.4
2280, 762.64, 6.32, 13.8, 5.12, 331.7
2300, 760.79, 6.35, 12.7, 5.33, 335.6
2320, 758.95, 6.43, 10.4, 5.68, 338.9
2340, 757.10, 6.51, 8.1, 5.92, 340.5
2360, 755.27, 6.53, 6.5, 5.98, 340.8
2380, 753.43, 6.53, 5.4, 5.93, 339.7
2400, 751.60, 6.59, 4.6, 5.78, 337.5
2420, 749.78, 6.69, 4.4, 5.59, 335.9
2440, 747.96, 6.76, 4.8, 5.43, 334.2
2460, 746.14, 6.80, 5.4, 5.32, 331.8
2480, 744.33, 6.80, 5.8, 5.27, 329.5
2500, 742.53, 6.80, 6.0, 5.29, 326.2
2520, 740.72, 6.75, 6.0, 5.32, 323.9
2540, 738.93, 6.72, 6.1, 5.34, 321.5
2560, 737.13, 6.66, 6.2, 5.35, 320.8
2580, 735.34, 6.56, 6.1, 5.26, 321.7
2600, 733.56, 6.47, 6.0, 5.07, 321.4
2620, 731.78, 6.49, 6.0, 4.85, 319.0
2640, 730.00, 6.53, 5.8, 4.60, 315.4
2660, 728.23, 6.56, 5.6, 4.38, 313.7
2680, 726.46, 6.59, 5.5, 4.32, 315.1
2700, 724.70, 6.63, 5.5, 4.42, 318.6
2720, 722.94, 6.64, 5.6, 4.58, 321.5
2740, 721.14, 6.65, 6.5, 4.88, 323.2
2760, 719.38, 6.53, 9.0, 5.10, 326.2
2780, 717.63, 6.44, 10.8, 5.33, 327.4
2800, 715.89, 6.33, 12.3, 5.36, 326.9
2820, 714.15, 6.17, 14.6, 5.40, 326.1
2840, 712.41, 5.97, 17.5, 5.42, 325.7
2860, 710.68, 5.83, 19.0, 5.43, 325.8
2880, 708.95, 5.64, 19.5, 5.47, 325.6
2900, 707.22, 5.41, 19.9, 5.51, 324.2
2920, 705.50, 5.19, 20.4, 5.51, 322.3
2940, 703.78, 5.06, 21.3, 5.47, 320.6
2960, 702.06, 4.93, 22.0, 5.31, 320.7
2980, 700.35, 4.82, 21.9, 5.03, 322.6
3000, 698.63, 4.66, 21.3, 4.74, 323.3
3020, 696.93, 4.49, 21.1, 4.50, 323.8
3040, 695.22, 4.35, 21.4, 4.34, 324.9
3060, 693.52, 4.24, 22.2, 4.33, 325.6
3080, 691.82, 4.12, 23.4, 4.36, 326.0
3100, 690.13, 3.93, 24.8, 4.46, 326.4
3120, 688.44, 3.77, 25.4, 4.61, 326.9
3140, 686.75, 3.66, 25.4, 4.80, 326.1
3160, 685.07, 3.50, 24.7, 4.99, 324.2
3180, 683.39, 3.35, 23.5, 5.12, 322.5
3200, 681.71, 3.26, 22.3, 5.25, 320.9
